field,group,model,mode,n,n_group,n_bonafide,n_spoof,eer,far,frr,fp,fn
speaker,E_0658,LFCC+LCNN,within_group,1780,1780,200,1580,40.50316455696203,0.34746835443037977,0.45,549,90
speaker,E_0698,LFCC+LCNN,within_group,1766,1766,200,1566,40.492656449552996,0.4284802043422733,0.385,671,77
speaker,E_3463,AASIST,within_group,1744,1744,200,1544,40.48963730569948,0.4650259067357513,0.335,718,67
speaker,E_2066,AASIST-L,within_group,1794,1794,200,1594,40.48212045169385,0.37766624843161856,0.45,602,90
speaker,E_0876,AASIST3,within_group,1782,1782,200,1582,40.4775600505689,0.3748419721871049,0.455,593,91
speaker,E_1742,AASIST,within_group,1782,1782,200,1582,40.4775600505689,0.40644753476611883,0.405,643,81
speaker,E_4451,AASIST3,within_group,1788,1788,200,1588,40.464105793450884,0.378463476070529,0.445,601,89
speaker,E_1477,AASIST3,within_group,1776,1776,200,1576,40.42766497461929,0.4098984771573604,0.405,646,81
speaker,E_1227,AASIST3,within_group,1168,1168,180,988,40.419478182636084,0.29554655870445345,0.5611111111111111,292,101
speaker,E_4343,AASIST3,within_group,1770,1770,200,1570,40.40923566878981,0.4910828025477707,0.3,771,60
speaker,E_1111,AASIST-L,within_group,1756,1756,200,1556,40.39781491002571,0.34640102827763497,0.48,539,96
speaker,E_3851,AASIST3,within_group,840,840,144,696,40.39750957854406,0.39798850574712646,0.4166666666666667,277,60
speaker,E_2813,LFCC+LCNN,within_group,1782,1782,200,1582,40.38274336283186,0.4633375474083439,0.315,733,63
speaker,E_0167,LFCC+LCNN,within_group,1104,1104,162,942,40.38098608162303,0.4150743099787686,0.4074074074074074,391,66
speaker,E_2729,LFCC+LCNN,within_group,1788,1788,200,1588,40.36964735516373,0.3520151133501259,0.46,559,92
speaker,E_4249,AASIST-L,within_group,1762,1762,200,1562,40.35243277848912,0.15428937259923176,0.735,241,147
speaker,E_3234,AASIST3,within_group,1782,1782,198,1584,40.34090909090909,0.5454545454545454,0.2727272727272727,864,54
speaker,E_0089,AASIST,within_group,1788,1788,198,1590,40.327806365542216,0.42515723270440253,0.3787878787878788,676,75
speaker,E_0025,AASIST3,within_group,1774,1774,198,1576,40.25406347741373,0.4727157360406091,0.35353535353535354,745,70
speaker,E_3439,AASIST3,within_group,1752,1752,200,1552,40.16752577319588,0.5,0.285,776,57
speaker,E_4572,LFCC+LCNN,within_group,1770,1770,200,1570,40.12738853503185,0.4732484076433121,0.295,743,59
speaker,E_4326,AASIST3,within_group,1776,1776,200,1576,40.11421319796955,0.5336294416243654,0.295,841,59
speaker,E_0286,AASIST-L,within_group,1780,1780,200,1580,40.094936708860764,0.4,0.405,632,81
speaker,E_4525,LFCC+LCNN,within_group,1780,1780,200,1580,40.08860759493671,0.36265822784810126,0.47,573,94
speaker,E_4876,AASIST-L,within_group,1796,1796,200,1596,40.08145363408522,0.34210526315789475,0.485,546,97
speaker,E_0378,LFCC+LCNN,within_group,1784,1784,200,1584,40.07575757575758,0.37058080808080807,0.43,587,86
speaker,E_1607,LFCC+LCNN,within_group,1750,1750,200,1550,40.064516129032256,0.38129032258064516,0.415,591,83
speaker,E_3695,LFCC+LCNN,within_group,928,928,160,768,40.052083333333336,0.328125,0.5125,252,82
speaker,E_0114,AASIST,within_group,1796,1796,200,1596,40.05012531328321,0.2337092731829574,0.62,373,124
speaker,E_3331,LFCC+LCNN,within_group,1734,1734,200,1534,40.04563233376793,0.6447196870925684,0.21,989,42
speaker,E_4119,AASIST-L,within_group,1794,1794,200,1594,40.043914680050186,0.46675031367628605,0.35,744,70
speaker,E_5185,LFCC+LCNN,within_group,1780,1780,200,1580,40.03164556962025,0.5145569620253164,0.27,813,54
speaker,E_0784,LFCC+LCNN,within_group,1786,1786,200,1586,40.01891551071879,0.37578814627994955,0.415,596,83
speaker,E_3559,AASIST-L,within_group,1796,1796,200,1596,40.01879699248121,0.2098997493734336,0.64,335,128
speaker,E_0929,XLS-R+Nes2Net,within_group,1772,1772,200,1572,40.00636132315522,0.3110687022900763,0.44,489,88
speaker,E_3560,AASIST-L,within_group,1792,1792,200,1592,40.006281407035175,0.2443467336683417,0.555,389,111
speaker,E_1473,LFCC+LCNN,within_group,1798,1798,200,1598,39.993742177722154,0.4693366708385482,0.29,750,58
speaker,E_0357,LFCC+LCNN,within_group,1748,1748,200,1548,39.99354005167959,0.48901808785529716,0.31,757,62
speaker,E_4413,AASIST-L,within_group,1764,1764,198,1566,39.96865203761756,0.32950191570881227,0.43434343434343436,516,86
speaker,E_4881,AASIST-L,within_group,1068,1068,126,942,39.958042665049035,0.31634819532908703,0.49206349206349204,298,62
speaker,E_2477,AASIST-L,within_group,1794,1794,200,1594,39.94981179422836,0.3739021329987453,0.44,596,88
speaker,E_3297,AASIST3,within_group,1784,1784,200,1584,39.94949494949495,0.5018939393939394,0.335,795,67
speaker,E_0929,AASIST3,within_group,1772,1772,200,1572,39.94274809160305,0.272264631043257,0.575,428,115
speaker,E_1305,AASIST,within_group,1752,1752,200,1552,39.94201030927835,0.32152061855670105,0.505,499,101
speaker,E_0178,LFCC+LCNN,within_group,1790,1790,200,1590,39.937106918238996,0.5924528301886792,0.155,942,31
speaker,E_0658,AASIST3,within_group,1780,1780,200,1580,39.936708860759495,0.3259493670886076,0.515,515,103
speaker,E_2405,AASIST3,within_group,1780,1780,200,1580,39.936708860759495,0.6462025316455696,0.155,1021,31
speaker,E_1865,AASIST,within_group,1770,1770,200,1570,39.93630573248408,0.36369426751592354,0.445,571,89
speaker,E_1387,LFCC+LCNN,within_group,1602,1602,200,1402,39.9358059914408,0.5049928673323824,0.21,708,42
speaker,E_3760,AASIST3,within_group,1788,1788,200,1588,39.930730478589425,0.46536523929471035,0.305,739,61
speaker,E_1010,LFCC+LCNN,within_group,1738,1738,200,1538,39.928478543563074,0.48244473342002603,0.315,742,63
speaker,E_4400,AASIST3,within_group,1550,1550,200,1350,39.925925925925924,0.6777777777777778,0.125,915,25
speaker,E_2174,AASIST3,within_group,1786,1786,200,1586,39.92433795712485,0.4224464060529634,0.375,670,75
speaker,E_4720,AASIST,within_group,1776,1776,200,1576,39.923857868020306,0.45114213197969544,0.33,711,66
speaker,E_5342,AASIST-L,within_group,1756,1756,200,1556,39.922879177377894,0.4074550128534704,0.395,634,79
speaker,E_5427,AASIST3,within_group,1550,1550,198,1352,39.91990915067838,0.3306213017751479,0.41919191919191917,447,83
speaker,E_0197,AASIST,within_group,1780,1780,200,1580,39.90506329113924,0.2170886075949367,0.58,343,116
speaker,E_4564,AASIST3,within_group,1780,1780,200,1580,39.90506329113924,0.369620253164557,0.415,584,83
speaker,E_0009,AASIST3,within_group,1796,1796,200,1596,39.893483709273184,0.2161654135338346,0.56,345,112
speaker,E_3559,AASIST,within_group,1796,1796,200,1596,39.893483709273184,0.20300751879699247,0.645,324,129
speaker,E_1744,LFCC+LCNN,within_group,1782,1782,200,1582,39.879898862199745,0.5524652338811631,0.215,874,43
speaker,E_4570,LFCC+LCNN,within_group,1754,1754,200,1554,39.81981981981983,0.6074646074646075,0.19,944,38
speaker,E_2750,LFCC+LCNN,within_group,1744,1744,200,1544,39.81865284974093,0.48575129533678757,0.295,750,59
speaker,E_1762,AASIST3,within_group,780,780,146,634,39.815695086642755,0.32018927444794953,0.4931506849315068,203,72
speaker,E_2165,LFCC+LCNN,within_group,1790,1790,200,1590,39.81132075471698,0.43144654088050316,0.37,686,74
speaker,E_4064,LFCC+LCNN,within_group,1766,1766,200,1566,39.76372924648787,0.41507024265644954,0.4,650,80
speaker,E_4119,AASIST3,within_group,1794,1794,200,1594,39.761606022584694,0.22082810539523212,0.595,352,119
speaker,E_2165,AASIST3,within_group,1790,1790,200,1590,39.716981132075475,0.5056603773584906,0.33,804,66
speaker,E_0173,AASIST3,within_group,1780,1780,200,1580,39.71518987341772,0.35253164556962024,0.445,557,89
speaker,E_0786,LFCC+LCNN,within_group,1792,1792,200,1592,39.69346733668342,0.37751256281407036,0.41,601,82
speaker,E_2194,LFCC+LCNN,within_group,1770,1770,200,1570,39.64968152866242,0.3796178343949045,0.43,596,86
speaker,E_2244,AASIST-L,within_group,1798,1798,200,1598,39.61858573216521,0.376720901126408,0.405,602,81
speaker,E_1707,AASIST-L,within_group,1764,1764,200,1564,39.60294117647059,0.3382352941176471,0.445,529,89
speaker,E_1060,LFCC+LCNN,within_group,1132,1132,164,968,39.60013102197137,0.3274793388429752,0.49390243902439024,317,81
speaker,E_3645,LFCC+LCNN,within_group,1770,1770,200,1570,39.590764331210195,0.37898089171974525,0.46,595,92
speaker,E_0723,AASIST,within_group,1786,1786,200,1586,39.5797604035309,0.42370744010088274,0.35,672,70
speaker,E_2427,AASIST-L,within_group,1756,1756,200,1556,39.57647814910026,0.3676092544987147,0.425,572,85
speaker,E_3285,AASIST-L,within_group,1800,1800,200,1600,39.5625,0.398125,0.385,637,77
speaker,E_4238,AASIST3,within_group,1790,1790,200,1590,39.56132075471698,0.5056603773584906,0.28,804,56
speaker,E_0135,AASIST-L,within_group,1788,1788,200,1588,39.55478589420655,0.3734256926952141,0.425,593,85
speaker,E_1654,LFCC+LCNN,within_group,1776,1776,200,1576,39.54314720812183,0.40609137055837563,0.4,640,80
speaker,E_1571,AASIST,within_group,1658,1658,200,1458,39.537379972565155,0.28463648834019206,0.575,415,115
speaker,E_1565,AASIST-L,within_group,1752,1752,200,1552,39.53092783505154,0.4413659793814433,0.325,685,65
speaker,E_1665,AASIST-L,within_group,1790,1790,200,1590,39.52987421383648,0.38238993710691827,0.41,608,82
speaker,E_0344,LFCC+LCNN,within_group,1794,1794,200,1594,39.511606022584694,0.424090338770389,0.345,676,69
speaker,E_2354,LFCC+LCNN,within_group,1784,1784,200,1584,39.51010101010101,0.577020202020202,0.155,914,31
speaker,E_0583,AASIST,within_group,1792,1792,200,1592,39.50502512562814,0.3341708542713568,0.475,532,95
speaker,E_1744,AASIST3,within_group,1782,1782,200,1582,39.50347661188369,0.2838179519595449,0.5,449,100
speaker,E_1439,AASIST-L,within_group,1780,1780,200,1580,39.49683544303797,0.28860759493670884,0.555,456,111
speaker,E_0173,AASIST,within_group,1780,1780,200,1580,39.46518987341772,0.24873417721518987,0.57,393,114
speaker,E_1439,LFCC+LCNN,within_group,1780,1780,200,1580,39.46518987341772,0.3208860759493671,0.495,507,99
speaker,E_3860,AASIST-L,within_group,1748,1748,188,1560,39.45649208947081,0.3474358974358974,0.43617021276595747,542,82
speaker,E_0371,LFCC+LCNN,within_group,1760,1760,200,1560,39.429487179487175,0.5352564102564102,0.265,835,53
speaker,E_4083,AASIST3,within_group,1768,1768,200,1568,39.42474489795919,0.6135204081632653,0.2,962,40
speaker,E_4954,LFCC+LCNN,within_group,1796,1796,200,1596,39.42418546365914,0.48872180451127817,0.315,780,63
speaker,E_1707,AASIST,within_group,1764,1764,200,1564,39.4111253196931,0.2672634271099744,0.5,418,100
speaker,E_3706,LFCC+LCNN,within_group,1782,1782,200,1582,39.40865992414665,0.3666245259165613,0.405,580,81
speaker,E_2458,LFCC+LCNN,within_group,1102,1102,142,960,39.40580985915493,0.35,0.4647887323943662,336,66
speaker,E_3303,AASIST3,within_group,1762,1762,200,1562,39.40428937259923,0.24839948783610755,0.54,388,108
speaker,E_3441,AASIST-L,within_group,1780,1780,198,1582,39.38723518369536,0.3672566371681416,0.45454545454545453,581,90
speaker,E_4064,AASIST3,within_group,1766,1766,200,1566,39.3860153256705,0.3946360153256705,0.39,618,78
speaker,E_1400,AASIST-L,within_group,1792,1792,200,1592,39.379396984924625,0.4610552763819096,0.33,734,66
speaker,E_2959,LFCC+LCNN,within_group,1770,1770,200,1570,39.36783439490446,0.4012738853503185,0.395,630,79
speaker,E_3919,AASIST3,within_group,1796,1796,198,1598,39.346531649410245,0.17146433041301626,0.6060606060606061,274,120
speaker,E_2335,AASIST,within_group,1146,1146,148,998,39.33407355251043,0.35370741482965934,0.42567567567567566,353,63
speaker,E_4413,AASIST3,within_group,1764,1764,198,1566,39.332985022640194,0.5280970625798213,0.2676767676767677,827,53
speaker,E_0211,AASIST3,within_group,1766,1766,200,1566,39.327586206896555,0.15070242656449553,0.585,236,117
speaker,E_1464,AASIST3,within_group,1732,1732,200,1532,39.31070496083551,0.46736292428198434,0.34,716,68
speaker,E_0197,XLS-R+Nes2Net,within_group,1780,1780,200,1580,39.310126582278485,0.22531645569620254,0.43,356,86
speaker,E_3577,LFCC+LCNN,within_group,1778,1778,200,1578,39.300063371356146,0.31242078580481625,0.5,493,100
speaker,E_0034,AASIST-L,within_group,862,862,142,720,39.29675273865415,0.425,0.3380281690140845,306,48
speaker,E_3879,AASIST3,within_group,1762,1762,200,1562,39.276248399487834,0.36107554417413573,0.425,564,85
speaker,E_5185,AASIST3,within_group,1780,1780,200,1580,39.275316455696206,0.4563291139240506,0.345,721,69
speaker,E_3310,LFCC+LCNN,within_group,1788,1788,200,1588,39.27141057934509,0.4351385390428212,0.345,691,69
speaker,E_3687,AASIST-L,within_group,1770,1770,200,1570,39.245222929936304,0.3452229299363057,0.475,542,95
speaker,E_1075,LFCC+LCNN,within_group,1162,1162,128,1034,39.215878868471954,0.52321083172147,0.296875,541,38
speaker,E_0017,AASIST,within_group,1770,1770,200,1570,39.21337579617835,0.3127388535031847,0.475,491,95
speaker,E_0178,AASIST3,within_group,1790,1790,200,1590,39.18396226415094,0.5578616352201258,0.2,887,40
speaker,E_2677,AASIST-L,within_group,952,952,184,768,39.17289402173913,0.4270833333333333,0.31521739130434784,328,58
speaker,E_2020,AASIST3,within_group,1790,1790,200,1590,39.12264150943396,0.2220125786163522,0.575,353,115
speaker,E_4525,AASIST3,within_group,1780,1780,200,1580,39.120253164556964,0.48481012658227846,0.325,766,65
speaker,E_4554,AASIST,within_group,1780,1780,200,1580,39.120253164556964,0.37658227848101267,0.41,595,82
speaker,E_2715,AASIST-L,within_group,1564,1564,200,1364,39.111436950146626,0.3687683284457478,0.425,503,85
speaker,E_4818,AASIST-L,within_group,1748,1748,200,1548,39.10594315245478,0.37532299741602065,0.405,581,81
speaker,E_4774,AASIST3,within_group,1798,1798,200,1598,39.087296620775966,0.2828535669586984,0.485,452,97
speaker,E_1746,AASIST-L,within_group,1778,1778,200,1578,39.085234474017746,0.3897338403041825,0.385,615,77
speaker,E_4954,AASIST3,within_group,1796,1796,200,1596,39.08020050125314,0.47368421052631576,0.34,756,68
speaker,E_1085,AASIST-L,within_group,1784,1784,200,1584,39.07070707070707,0.4027777777777778,0.385,638,77
speaker,E_0253,AASIST3,within_group,1782,1782,200,1582,39.06384323640961,0.2951959544879899,0.465,467,93
speaker,E_2893,LFCC+LCNN,within_group,1762,1762,200,1562,39.058258642765686,0.4334186939820743,0.365,677,73
speaker,E_3084,AASIST3,within_group,1770,1770,200,1570,39.054140127388536,0.4585987261146497,0.325,720,65
speaker,E_3285,AASIST3,within_group,1800,1800,200,1600,39.03125,0.534375,0.28,855,56
speaker,E_0117,LFCC+LCNN,within_group,1086,1086,126,960,39.02777777777777,0.3802083333333333,0.40476190476190477,365,51
speaker,E_0197,LFCC+LCNN,within_group,1780,1780,200,1580,39.0253164556962,0.42848101265822786,0.33,677,66
speaker,E_0110,LFCC+LCNN,within_group,1798,1798,200,1598,39.02440550688361,0.44618272841051315,0.335,713,67
speaker,E_4471,AASIST3,within_group,1798,1798,200,1598,39.02440550688361,0.31852315394242803,0.48,509,96
speaker,E_4451,AASIST,within_group,1788,1788,200,1588,39.02141057934509,0.3318639798488665,0.46,527,92
speaker,E_5305,AASIST-L,within_group,1788,1788,200,1588,39.02141057934509,0.327455919395466,0.44,520,88
speaker,E_0434,AASIST-L,within_group,1776,1776,200,1576,39.01142131979696,0.4631979695431472,0.325,730,65
speaker,E_3084,AASIST-L,within_group,1770,1770,200,1570,38.990445859872615,0.2732484076433121,0.565,429,113
speaker,E_1557,LFCC+LCNN,within_group,1784,1784,200,1584,38.976010101010104,0.47474747474747475,0.29,752,58
speaker,E_0285,LFCC+LCNN,within_group,1800,1800,200,1600,38.96875,0.385,0.405,616,81
speaker,E_1379,LFCC+LCNN,within_group,892,892,164,728,38.94900830876441,0.2554945054945055,0.5365853658536586,186,88
speaker,E_0653,AASIST,within_group,1784,1784,200,1584,38.946969696969695,0.22537878787878787,0.48,357,96
speaker,E_4400,XLS-R+Nes2Net,within_group,1550,1550,200,1350,38.94444444444445,0.21777777777777776,0.5,294,100
speaker,E_4328,AASIST,within_group,1788,1788,200,1588,38.92695214105794,0.3570528967254408,0.415,567,83
speaker,E_2068,AASIST3,within_group,1712,1712,200,1512,38.911375661375665,0.4914021164021164,0.285,743,57
speaker,E_4612,LFCC+LCNN,within_group,1796,1796,200,1596,38.8922305764411,0.3283208020050125,0.46,524,92
speaker,E_0048,AASIST3,within_group,1778,1778,200,1578,38.89163498098859,0.5221799746514575,0.295,824,59
speaker,E_0611,AASIST3,within_group,1786,1786,200,1586,38.85687263556116,0.48297604035308955,0.325,766,65
speaker,E_4638,LFCC+LCNN,within_group,758,758,126,632,38.827355836849506,0.5886075949367089,0.19047619047619047,372,24
speaker,E_2270,AASIST3,within_group,1794,1794,200,1594,38.823400250941035,0.1932245922208281,0.565,308,113
speaker,E_5118,LFCC+LCNN,within_group,1758,1758,200,1558,38.8196405648267,0.6277278562259306,0.165,978,33
speaker,E_2945,LFCC+LCNN,within_group,1744,1744,200,1544,38.80051813471502,0.40803108808290156,0.37,630,74
speaker,E_4793,AASIST-L,within_group,1492,1492,200,1292,38.79334365325078,0.2825077399380805,0.5,365,100
speaker,E_4561,LFCC+LCNN,within_group,1768,1768,200,1568,38.79209183673469,0.35778061224489793,0.435,561,87
speaker,E_4922,AASIST,within_group,1784,1784,200,1584,38.7260101010101,0.3371212121212121,0.46,534,92
speaker,E_2346,AASIST3,within_group,1774,1774,200,1574,38.69091486658196,0.40533672172808133,0.36,638,72
speaker,E_2813,AASIST-L,within_group,1782,1782,200,1582,38.68742098609356,0.37168141592920356,0.395,588,79
speaker,E_1029,AASIST,within_group,860,860,124,736,38.64831697054698,0.37228260869565216,0.4032258064516129,274,50
speaker,E_2194,AASIST,within_group,1770,1770,200,1570,38.64490445859873,0.4464968152866242,0.325,701,65
speaker,E_2847,XLS-R+Nes2Net,within_group,1774,1774,200,1574,38.62738246505718,0.16073697585768743,0.405,253,81
speaker,E_3909,AASIST3,within_group,856,856,122,734,38.60834412828874,0.4768392370572207,0.28688524590163933,350,35
speaker,E_2296,LFCC+LCNN,within_group,1784,1784,200,1584,38.599747474747474,0.3541666666666667,0.435,561,87
speaker,E_4391,LFCC+LCNN,within_group,1772,1772,200,1572,38.588422391857506,0.47837150127226463,0.255,752,51
speaker,E_5237,AASIST-L,within_group,1798,1798,200,1598,38.58667083854819,0.295369211514393,0.495,472,99
speaker,E_0286,AASIST,within_group,1780,1780,200,1580,38.585443037974684,0.3949367088607595,0.375,624,75
speaker,E_3441,AASIST,within_group,1780,1780,198,1582,38.56612905285471,0.39823008849557523,0.3838383838383838,630,76
speaker,E_2677,LFCC+LCNN,within_group,952,952,184,768,38.564311594202906,0.37890625,0.40217391304347827,291,74
speaker,E_3642,LFCC+LCNN,within_group,1782,1782,200,1582,38.560998735777495,0.31289506953223767,0.465,495,93
speaker,E_4564,AASIST,within_group,1780,1780,200,1580,38.55379746835443,0.29240506329113924,0.495,462,99
speaker,E_0114,AASIST-L,within_group,1796,1796,200,1596,38.54824561403509,0.18796992481203006,0.68,300,136
speaker,E_2458,AASIST,within_group,1102,1102,142,960,38.53286384976526,0.42083333333333334,0.3591549295774648,404,51
speaker,E_1707,LFCC+LCNN,within_group,1764,1764,200,1564,38.52749360613811,0.38171355498721227,0.4,597,80
speaker,E_2886,AASIST,within_group,1754,1754,200,1554,38.52284427284427,0.2471042471042471,0.62,384,124
speaker,E_2088,AASIST-L,within_group,1748,1748,200,1548,38.50064599483204,0.43992248062015504,0.325,681,65
speaker,E_0392,AASIST3,within_group,1786,1786,200,1586,38.480769230769226,0.45775535939470363,0.28,726,56
speaker,E_1571,AASIST3,within_group,1658,1658,200,1458,38.454389574759944,0.31550068587105623,0.445,460,89
speaker,E_2882,AASIST-L,within_group,1796,1796,200,1596,38.45426065162908,0.34962406015037595,0.435,558,87
speaker,E_1389,AASIST-L,within_group,1776,1776,200,1576,38.444162436548226,0.43908629441624364,0.325,692,65
speaker,E_3615,LFCC+LCNN,within_group,1776,1776,200,1576,38.444162436548226,0.5380710659898477,0.215,848,43
speaker,E_4435,LFCC+LCNN,within_group,1796,1796,200,1596,38.42293233082707,0.7055137844611529,0.055,1126,11
speaker,E_1991,AASIST,within_group,1770,1770,200,1570,38.421974522293,0.445859872611465,0.32,700,64
speaker,E_2290,AASIST-L,within_group,1778,1778,200,1578,38.41983523447402,0.4024081115335868,0.375,635,75
speaker,E_3601,LFCC+LCNN,within_group,1754,1754,200,1554,38.39414414414414,0.4099099099099099,0.36,637,72
speaker,E_5344,AASIST3,within_group,1766,1766,200,1566,38.37515964240102,0.4948914431673052,0.28,775,56
speaker,E_3325,AASIST-L,within_group,1798,1798,200,1598,38.36764705882353,0.46495619524405507,0.255,743,51
speaker,E_0357,AASIST,within_group,1748,1748,200,1548,38.34754521963825,0.14018087855297157,0.675,217,135
speaker,E_1242,AASIST3,within_group,1740,1740,200,1540,38.34090909090909,0.4753246753246753,0.29,732,58
speaker,E_5342,LFCC+LCNN,within_group,1756,1756,200,1556,38.33740359897172,0.5025706940874036,0.255,782,51
speaker,E_1781,AASIST-L,within_group,1772,1772,200,1572,38.333969465648856,0.3142493638676845,0.445,494,89
speaker,E_3614,AASIST-L,within_group,1778,1778,200,1578,38.32477820025348,0.3650190114068441,0.42,576,84
speaker,E_3296,AASIST3,within_group,1098,1098,128,970,38.31588273195876,0.5979381443298969,0.2265625,580,29
speaker,E_1701,AASIST3,within_group,1790,1790,200,1590,38.27672955974843,0.16037735849056603,0.605,255,121
speaker,E_3208,AASIST,within_group,1776,1776,200,1576,38.253807106598984,0.24048223350253808,0.635,379,127
speaker,E_1170,AASIST3,within_group,1784,1784,200,1584,38.252525252525245,0.2619949494949495,0.525,415,105
speaker,E_2555,AASIST,within_group,1754,1754,200,1554,38.24066924066925,0.3938223938223938,0.365,612,73
speaker,E_3806,LFCC+LCNN,within_group,1766,1766,200,1566,38.220945083014044,0.4897828863346105,0.255,767,51
speaker,E_2427,AASIST,within_group,1756,1756,200,1556,38.2159383033419,0.37146529562982006,0.385,578,77
speaker,E_2660,AASIST,within_group,916,916,184,732,38.215728201473034,0.33060109289617484,0.4673913043478261,242,86
speaker,E_4819,AASIST,within_group,842,842,120,722,38.21098799630656,0.34349030470914127,0.43333333333333335,248,52
speaker,E_3851,AASIST,within_group,840,840,144,696,38.20641762452107,0.34913793103448276,0.4305555555555556,243,62
speaker,E_2471,LFCC+LCNN,within_group,1580,1580,200,1380,38.16666666666667,0.586231884057971,0.145,809,29
speaker,E_1379,AASIST3,within_group,892,892,164,728,38.163361029214684,0.17994505494505494,0.5548780487804879,131,91
speaker,E_0357,AASIST-L,within_group,1748,1748,200,1548,38.12144702842377,0.17506459948320413,0.62,271,124
speaker,E_2040,AASIST3,within_group,1156,1156,166,990,38.06681270536692,0.23939393939393938,0.5843373493975904,237,97
speaker,E_1963,AASIST3,within_group,1758,1758,200,1558,38.062901155327346,0.38767650834403083,0.38,604,76
speaker,E_0067,AASIST3,within_group,1780,1780,200,1580,38.0506329113924,0.6012658227848101,0.175,950,35
speaker,E_0884,LFCC+LCNN,within_group,1786,1786,200,1586,38.04161412358133,0.5403530895334174,0.2,857,40
speaker,E_0112,AASIST,within_group,1776,1776,200,1576,38.03553299492386,0.32043147208121825,0.445,505,89
speaker,E_4094,AASIST3,within_group,1784,1784,200,1584,38.034090909090914,0.5707070707070707,0.17,904,34
speaker,E_0060,AASIST3,within_group,1764,1764,200,1564,38.02173913043478,0.2851662404092072,0.475,446,95
speaker,E_2807,AASIST3,within_group,1764,1764,200,1564,38.02173913043478,0.6118925831202046,0.165,957,33
speaker,E_4570,AASIST,within_group,1754,1754,200,1554,38.01544401544402,0.2516087516087516,0.56,391,112
speaker,E_5097,LFCC+LCNN,within_group,1770,1770,200,1570,38.01273885350319,0.49044585987261147,0.255,770,51
speaker,E_2477,LFCC+LCNN,within_group,1794,1794,200,1594,37.977415307402765,0.4968632371392723,0.25,792,50
speaker,E_1242,AASIST-L,within_group,1740,1740,200,1540,37.96103896103896,0.32987012987012987,0.4,508,80
speaker,E_0472,AASIST3,within_group,1772,1772,200,1572,37.95674300254453,0.48982188295165396,0.305,770,61
speaker,E_0476,LFCC+LCNN,within_group,1796,1796,200,1596,37.95363408521303,0.38095238095238093,0.37,608,74
speaker,E_4433,LFCC+LCNN,within_group,1778,1778,200,1578,37.948035487959444,0.41951837769328265,0.325,662,65
speaker,E_3303,AASIST-L,within_group,1762,1762,200,1562,37.918053777208705,0.4026888604353393,0.35,629,70
speaker,E_1557,AASIST3,within_group,1784,1784,200,1584,37.910353535353536,0.2784090909090909,0.46,441,92
speaker,E_5418,AASIST3,within_group,1792,1792,200,1592,37.9070351758794,0.1564070351758794,0.565,249,113
speaker,E_2813,AASIST,within_group,1782,1782,200,1582,37.90297092288243,0.393173198482933,0.35,622,70
speaker,E_1594,AASIST3,within_group,1782,1782,200,1582,37.90012642225031,0.40897597977243993,0.345,647,69
speaker,E_1133,AASIST3,within_group,784,784,126,658,37.892603850050655,0.1945288753799392,0.5,128,63
speaker,E_0009,AASIST,within_group,1796,1796,200,1596,37.89097744360902,0.4241854636591479,0.345,677,69
speaker,E_1675,AASIST-L,within_group,1784,1784,200,1584,37.87626262626262,0.42487373737373735,0.355,673,71
speaker,E_2881,AASIST-L,within_group,1774,1774,200,1574,37.87325285895807,0.28589580686149935,0.54,450,108
speaker,E_0801,LFCC+LCNN,within_group,1796,1796,198,1598,37.838017218492816,0.3598247809762203,0.398989898989899,575,79
speaker,E_3700,AASIST,within_group,1790,1790,200,1590,37.83647798742138,0.3371069182389937,0.445,536,89
speaker,E_4520,AASIST3,within_group,1796,1796,200,1596,37.82894736842105,0.5037593984962406,0.215,804,43
speaker,E_3695,AASIST-L,within_group,928,928,160,768,37.760416666666664,0.28515625,0.46875,219,75
speaker,E_1029,AASIST3,within_group,860,860,124,736,37.70161290322581,0.3220108695652174,0.4596774193548387,237,57
speaker,E_3084,LFCC+LCNN,within_group,1770,1770,200,1570,37.69426751592356,0.3522292993630573,0.39,553,78
speaker,E_5041,AASIST3,within_group,1776,1776,200,1576,37.690355329949234,0.5387055837563451,0.22,849,44
speaker,E_0034,AASIST,within_group,862,862,142,720,37.62519561815337,0.4083333333333333,0.352112676056338,294,50
speaker,E_0042,AASIST,within_group,1734,1734,200,1534,37.622229465449806,0.27249022164276404,0.495,418,99
speaker,E_2081,AASIST-L,within_group,1798,1798,200,1598,37.617334167709636,0.45431789737171463,0.305,726,61
speaker,E_4092,AASIST-L,within_group,1556,1556,200,1356,37.592182890855455,0.4033923303834808,0.35,547,70
speaker,E_1701,AASIST,within_group,1790,1790,200,1590,37.58647798742138,0.3805031446540881,0.375,605,75
speaker,E_3268,LFCC+LCNN,within_group,1790,1790,200,1590,37.58647798742138,0.4716981132075472,0.26,750,52
speaker,E_0801,AASIST,within_group,1796,1796,198,1598,37.55420285457832,0.37734668335419275,0.3686868686868687,603,73
speaker,E_1491,AASIST3,within_group,1782,1782,200,1582,37.523704171934256,0.26169405815423513,0.5,414,100
speaker,E_0135,AASIST,within_group,1788,1788,200,1588,37.51574307304786,0.28967254408060455,0.415,460,83
speaker,E_0784,AASIST-L,within_group,1786,1786,200,1586,37.510088272383356,0.3455233291298865,0.395,548,79
speaker,E_5298,AASIST,within_group,1746,1746,200,1546,37.50808538163001,0.30336351875808537,0.41,469,82
